                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                 1.1819,                0.87563,                 1.4106,                 0.7804,                0.69602,                0.80149,                0.44367,                 1.6261,                 1.2427,                 1.8537,               0.004753,               0.004753,               0.004753
                     55,                 1.1421,                0.85339,                 1.3776,                0.72651,                0.74896,                0.79194,                0.43018,                 1.6092,                 1.1843,                 1.8378,               0.004654,               0.004654,               0.004654
                     56,                 1.1683,                0.86161,                  1.378,                0.70237,                0.61676,                0.68211,                0.35778,                 1.7709,                 1.5631,                 2.0118,               0.004555,               0.004555,               0.004555
                     57,                 1.1548,                0.88074,                 1.3871,                0.72804,                0.61896,                 0.6982,                 0.3892,                 1.6593,                 1.4803,                 1.8787,               0.004456,               0.004456,               0.004456
                     58,                 1.1552,                0.84872,                  1.379,                0.79054,                0.69508,                0.79841,                0.42877,                  1.646,                 1.1857,                 1.8942,               0.004357,               0.004357,               0.004357
                     59,                 1.1519,                 0.8379,                 1.3884,                0.65218,                0.76285,                0.72564,                0.38756,                 1.6187,                 1.3862,                 1.8772,               0.004258,               0.004258,               0.004258
                     60,                 1.1373,                0.87044,                 1.3618,                0.77221,                0.75947,                0.84019,                0.46962,                   1.61,                 1.3043,                 1.9179,               0.004159,               0.004159,               0.004159
                     61,                 1.1305,                0.83454,                 1.3567,                0.78158,                0.76624,                0.84579,                 0.4642,                 1.6183,                 1.0455,                 1.8512,                0.00406,                0.00406,                0.00406
                     62,                 1.1396,                0.83747,                  1.372,                0.77421,                0.72207,                0.81693,                 0.4476,                  1.605,                 1.1835,                 1.8534,               0.003961,               0.003961,               0.003961
                     63,                 1.1153,                0.83549,                 1.3621,                0.80037,                0.76652,                 0.8318,                0.44895,                 1.5949,                 1.0664,                 1.8235,               0.003862,               0.003862,               0.003862
                     64,                 1.1161,                0.81284,                 1.3517,                0.73141,                0.70609,                0.76703,                0.41607,                 1.6184,                 1.2357,                 1.8969,               0.003763,               0.003763,               0.003763
                     65,                 1.1669,                0.82912,                 1.3764,                0.75779,                0.79723,                0.84812,                  0.475,                 1.5883,                 1.0773,                 1.7964,               0.003664,               0.003664,               0.003664
                     66,                 1.1078,                0.78824,                 1.3472,                0.75972,                0.74287,                0.80739,                0.45804,                 1.5949,                 1.0547,                 1.8217,               0.003565,               0.003565,               0.003565
                     67,                 1.1168,                0.80376,                 1.3667,                0.78054,                0.79409,                0.85724,                0.47548,                 1.6104,                 1.1247,                 1.8797,               0.003466,               0.003466,               0.003466
                     68,                 1.1216,                0.80219,                 1.3535,                0.77657,                0.77072,                0.85259,                0.48242,                 1.5799,                 1.0139,                  1.801,               0.003367,               0.003367,               0.003367
                     69,                 1.0914,                0.78153,                 1.3294,                0.80462,                0.80321,                0.86175,                0.47852,                 1.5696,                 1.0784,                 1.8099,               0.003268,               0.003268,               0.003268
                     70,                 1.1091,                0.79018,                 1.3509,                0.78634,                0.77686,                0.84366,                0.47818,                 1.6202,                 1.0413,                 1.8556,               0.003169,               0.003169,               0.003169
                     71,                 1.0992,                0.76902,                 1.3338,                0.69093,                0.71899,                0.75242,                0.40989,                 1.7144,                 1.3211,                 1.9473,                0.00307,                0.00307,                0.00307
                     72,                 1.1057,                0.76674,                  1.344,                0.74324,                0.71849,                0.78264,                0.43282,                 1.6089,                 1.1828,                 1.8668,               0.002971,               0.002971,               0.002971
                     73,                 1.1012,                0.77768,                 1.3317,                 0.7717,                0.75636,                0.83397,                0.46341,                 1.6177,                 1.1029,                 1.8368,               0.002872,               0.002872,               0.002872
                     74,                 1.0892,                0.76913,                 1.3304,                0.74721,                0.81093,                0.84839,                0.46903,                   1.61,                 1.0822,                 1.8662,               0.002773,               0.002773,               0.002773
                     75,                 1.0923,                0.78722,                 1.3376,                0.77318,                0.70748,                0.80979,                0.44618,                 1.6032,                  1.113,                 1.8471,               0.002674,               0.002674,               0.002674
                     76,                 1.0886,                0.75235,                 1.3124,                0.75754,                0.75302,                0.83866,                0.47293,                 1.6264,                 1.0526,                 1.8721,               0.002575,               0.002575,               0.002575
                     77,                 1.1014,                0.75225,                 1.3413,                0.79365,                0.76196,                0.84156,                0.47116,                 1.6023,                 1.2031,                  1.842,               0.002476,               0.002476,               0.002476
                     78,                 1.0884,                0.76506,                 1.3269,                0.75042,                0.78352,                0.85228,                0.46153,                 1.6309,                 1.0711,                 1.9093,               0.002377,               0.002377,               0.002377
                     79,                  1.084,                0.75884,                 1.3235,                0.85828,                0.74218,                0.85483,                0.47782,                  1.601,                 1.0784,                 1.8683,               0.002278,               0.002278,               0.002278
                     80,                 1.0679,                0.77937,                 1.3106,                0.69853,                0.75363,                0.75903,                0.41346,                 1.5831,                 1.3664,                 1.8347,               0.002179,               0.002179,               0.002179
                     81,                 1.0798,                0.76298,                 1.3187,                0.77657,                0.77629,                0.85224,                0.48484,                 1.5678,                0.98982,                 1.8001,                0.00208,                0.00208,                0.00208
                     82,                 1.0674,                0.73218,                 1.3014,                0.82631,                0.72158,                0.82354,                0.46134,                 1.5832,                 1.0988,                 1.8364,               0.001981,               0.001981,               0.001981
                     83,                 1.0756,                0.72811,                 1.3159,                0.80749,                0.80241,                0.87078,                0.48873,                 1.5944,                 1.0215,                 1.8666,               0.001882,               0.001882,               0.001882
                     84,                 1.0695,                0.70489,                 1.3183,                0.72607,                0.78682,                0.82868,                0.46061,                 1.5807,                 1.0696,                 1.8619,               0.001783,               0.001783,               0.001783
                     85,                 1.0623,                0.73185,                  1.315,                0.76761,                0.75176,                0.83092,                0.46439,                 1.5721,                 1.0339,                 1.8282,               0.001684,               0.001684,               0.001684
                     86,                 1.0705,                0.72644,                 1.3125,                0.77712,                0.70375,                0.80522,                0.44071,                 1.6021,                 1.0823,                  1.842,               0.001585,               0.001585,               0.001585
                     87,                 1.0517,                0.71245,                 1.2895,                0.77698,                0.84085,                0.88027,                0.50334,                  1.579,                 0.9648,                 1.8223,               0.001486,               0.001486,               0.001486
                     88,                  1.056,                0.70998,                 1.2968,                0.73196,                0.79248,                 0.8519,                0.48253,                 1.5827,                 1.0216,                  1.812,               0.001387,               0.001387,               0.001387
                     89,                 1.0543,                0.72234,                 1.3044,                0.72007,                0.79145,                0.83824,                 0.4713,                  1.572,                 1.0597,                 1.8302,               0.001288,               0.001288,               0.001288
                     90,                 1.0615,                0.72192,                 1.3064,                0.75538,                 0.7879,                0.85605,                0.48504,                 1.6029,                 1.0311,                 1.8732,               0.001189,               0.001189,               0.001189
                     91,                 1.0177,                0.69251,                 1.3141,                0.78061,                0.76331,                0.82702,                0.46332,                 1.6237,                 1.1019,                 1.9326,                0.00109,                0.00109,                0.00109
                     92,                 1.0183,                0.68135,                  1.302,                 0.7789,                0.74262,                0.82772,                0.46456,                 1.6032,                 1.0786,                 1.8436,               0.000991,               0.000991,               0.000991
                     93,                 1.0095,                0.66454,                 1.3033,                0.75339,                  0.795,                0.85539,                0.47876,                 1.6054,                 1.0587,                 1.8786,               0.000892,               0.000892,               0.000892
                     94,                 1.0154,                0.66497,                 1.3015,                0.83606,                0.74733,                0.87105,                0.49362,                 1.5821,                0.99679,                 1.8128,               0.000793,               0.000793,               0.000793
                     95,                  1.001,                 0.6415,                 1.2795,                0.83825,                0.75154,                0.86433,                0.49702,                 1.5801,                   1.03,                 1.8181,               0.000694,               0.000694,               0.000694
                     96,                 0.9932,                0.64704,                 1.2913,                0.84283,                 0.7329,                0.86047,                0.49133,                 1.5866,                0.99813,                 1.8377,               0.000595,               0.000595,               0.000595
                     97,                 1.0041,                0.64067,                 1.2877,                0.76799,                0.72527,                0.80887,                0.44863,                 1.6264,                 1.1837,                 1.9079,               0.000496,               0.000496,               0.000496
                     98,                0.98879,                0.62132,                 1.2785,                0.78369,                0.78752,                0.86263,                0.49899,                 1.5952,                0.97731,                 1.8134,               0.000397,               0.000397,               0.000397
                     99,                0.99183,                0.62515,                 1.2809,                0.75924,                 0.7933,                 0.8529,                0.48771,                 1.6071,                 1.0276,                 1.8511,               0.000298,               0.000298,               0.000298
                    100,                0.98634,                0.61544,                 1.2739,                0.78586,                0.74085,                0.82762,                0.46935,                 1.6008,                  1.069,                 1.8637,               0.000199,               0.000199,               0.000199
