                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                 1.2456,                0.69878,                 1.1367,                0.76714,                0.74624,                 0.8193,                0.45708,                  1.803,                0.95384,                  1.537,               0.002674,               0.002674,               0.002674
                     76,                 1.2447,                0.70092,                 1.1247,                0.80283,                0.79205,                0.85142,                0.48111,                 1.8058,                0.87876,                 1.5377,               0.002575,               0.002575,               0.002575
                     77,                 1.2446,                0.69608,                 1.1265,                0.82727,                0.74689,                0.85101,                0.49199,                 1.7756,                0.87881,                 1.5199,               0.002476,               0.002476,               0.002476
                     78,                 1.2404,                 0.7044,                 1.1253,                0.83297,                0.75904,                0.85967,                0.48809,                  1.809,                0.85739,                 1.5234,               0.002377,               0.002377,               0.002377
                     79,                 1.2327,                0.69847,                 1.1462,                0.87681,                0.75882,                0.87216,                0.48866,                 1.7805,                0.88426,                 1.5322,               0.002278,               0.002278,               0.002278
                     80,                 1.1967,                0.67111,                 1.1098,                0.90213,                0.74464,                0.88653,                0.49724,                 1.7957,                0.82235,                 1.5297,               0.002179,               0.002179,               0.002179
                     81,                 1.2119,                0.67542,                 1.1097,                0.82823,                0.76519,                0.86725,                0.48161,                 1.7791,                0.90159,                 1.5389,                0.00208,                0.00208,                0.00208
                     82,                 1.2195,                 0.6574,                 1.1291,                0.83555,                0.71878,                0.85564,                0.47243,                 1.8052,                0.89663,                 1.5233,               0.001981,               0.001981,               0.001981
                     83,                 1.2019,                 0.6444,                 1.1191,                0.77339,                0.79434,                0.85438,                0.47507,                 1.7848,                0.87304,                 1.5272,               0.001882,               0.001882,               0.001882
                     84,                  1.219,                0.66634,                 1.1017,                0.84539,                0.75656,                 0.8795,                0.49388,                 1.7645,                0.82806,                 1.5207,               0.001783,               0.001783,               0.001783
                     85,                 1.1825,                0.65132,                 1.1108,                0.75193,                0.81454,                0.85825,                0.48934,                 1.7721,                0.90663,                 1.5233,               0.001684,               0.001684,               0.001684
                     86,                 1.2172,                0.66448,                  1.151,                0.77624,                0.78174,                0.86152,                0.48292,                  1.782,                0.88544,                 1.5388,               0.001585,               0.001585,               0.001585
                     87,                 1.2044,                0.65891,                  1.103,                0.79676,                 0.8181,                0.88043,                0.49596,                 1.7628,                0.86455,                 1.5286,               0.001486,               0.001486,               0.001486
                     88,                 1.1702,                0.65303,                  1.097,                0.80815,                 0.7631,                0.86285,                0.48624,                 1.7907,                0.90244,                  1.546,               0.001387,               0.001387,               0.001387
                     89,                 1.2051,                0.66068,                 1.1132,                0.73012,                0.83401,                0.86534,                0.48183,                 1.7978,                0.91205,                 1.5576,               0.001288,               0.001288,               0.001288
                     90,                 1.1726,                 0.6261,                 1.0916,                0.82275,                 0.7631,                0.85365,                0.48265,                  1.793,                0.89167,                 1.5347,               0.001189,               0.001189,               0.001189
                     91,                 1.1453,                0.66825,                 1.1333,                0.83827,                0.80287,                0.89216,                0.50301,                 1.7905,                0.79602,                 1.5674,                0.00109,                0.00109,                0.00109
                     92,                 1.1667,                0.64049,                 1.1472,                0.72972,                0.78959,                0.82239,                0.46456,                 1.8107,                 1.0975,                 1.5249,               0.000991,               0.000991,               0.000991
                     93,                 1.1371,                0.61258,                 1.1358,                0.84315,                 0.8067,                0.89426,                0.50719,                  1.775,                0.79439,                 1.5226,               0.000892,               0.000892,               0.000892
                     94,                 1.1365,                 0.5993,                 1.1327,                0.82808,                0.76925,                0.87565,                0.49817,                 1.7576,                0.83109,                 1.5107,               0.000793,               0.000793,               0.000793
                     95,                 1.1264,                0.58287,                 1.1221,                 0.8218,                0.78542,                0.87669,                0.50343,                 1.7767,                0.81435,                 1.5343,               0.000694,               0.000694,               0.000694
                     96,                 1.0974,                0.57117,                 1.1196,                0.77766,                0.85294,                0.88409,                0.50305,                 1.7629,                0.81094,                 1.5124,               0.000595,               0.000595,               0.000595
                     97,                 1.1207,                0.59925,                 1.1149,                0.79366,                0.81651,                0.88311,                0.50346,                 1.7692,                0.81563,                  1.526,               0.000496,               0.000496,               0.000496
                     98,                  1.113,                0.57671,                 1.1237,                0.79645,                0.80051,                0.88191,                0.50866,                 1.7531,                0.82385,                 1.5097,               0.000397,               0.000397,               0.000397
                     99,                 1.1107,                0.57103,                 1.1211,                0.81269,                0.82543,                0.89773,                0.52004,                 1.7603,                0.78907,                 1.5241,               0.000298,               0.000298,               0.000298
                    100,                 1.1121,                0.56248,                 1.1098,                0.81352,                0.82328,                0.89358,                0.50853,                 1.7711,                0.79465,                 1.5301,               0.000199,               0.000199,               0.000199
