                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                 1.1857,                0.65288,                 1.1304,                0.81853,                0.76599,                   0.85,                0.48063,                 1.7697,                0.94272,                 1.5321,               0.001585,               0.001585,               0.001585
                     87,                 1.1701,                0.63522,                 1.0899,                0.79341,                 0.7501,                 0.8195,                0.46195,                 1.7507,                0.95695,                 1.4934,               0.001486,               0.001486,               0.001486
                     88,                 1.1557,                0.64017,                 1.0845,                0.79452,                0.81746,                0.88418,                0.50806,                 1.7397,                0.84696,                 1.5084,               0.001387,               0.001387,               0.001387
                     89,                 1.1702,                0.63633,                 1.0967,                0.82809,                0.75468,                0.86921,                0.49356,                 1.7511,                0.93601,                 1.5345,               0.001288,               0.001288,               0.001288
                     90,                 1.1485,                0.60753,                 1.0795,                 0.8142,                0.75099,                0.85248,                0.49362,                 1.7386,                0.88647,                 1.5125,               0.001189,               0.001189,               0.001189
                     91,                 1.1268,                0.63254,                 1.1277,                0.86056,                0.81302,                 0.9013,                0.52071,                 1.7575,                0.80783,                 1.5475,                0.00109,                0.00109,                0.00109
                     92,                 1.1229,                0.61278,                 1.1276,                0.80012,                0.80117,                0.87202,                0.50369,                 1.7576,                0.81067,                  1.549,               0.000991,               0.000991,               0.000991
                     93,                 1.0966,                0.60066,                 1.1201,                0.88286,                0.78869,                0.89707,                0.51366,                 1.7339,                0.78514,                 1.5234,               0.000892,               0.000892,               0.000892
                     94,                 1.1092,                0.59622,                 1.1201,                0.81331,                0.78387,                0.87444,                0.49592,                 1.7696,                0.83566,                 1.5355,               0.000793,               0.000793,               0.000793
                     95,                 1.1018,                0.56878,                 1.1076,                0.82235,                0.81353,                 0.8902,                 0.5086,                 1.7451,                 0.8057,                 1.5258,               0.000694,               0.000694,               0.000694
                     96,                 1.0778,                0.56301,                 1.1082,                0.82531,                0.79932,                0.88308,                0.51506,                 1.7421,                 0.8066,                 1.5122,               0.000595,               0.000595,               0.000595
                     97,                  1.092,                0.58884,                 1.1037,                0.82143,                0.81451,                0.88517,                0.50764,                 1.7695,                0.80947,                 1.5264,               0.000496,               0.000496,               0.000496
                     98,                 1.0893,                0.55994,                 1.1129,                0.79887,                0.81193,                0.88346,                0.51192,                 1.7309,                0.79455,                 1.5145,               0.000397,               0.000397,               0.000397
                     99,                 1.0731,                0.55378,                 1.1049,                0.83228,                0.78436,                 0.8838,                 0.5176,                 1.7362,                0.78676,                 1.5149,               0.000298,               0.000298,               0.000298
                    100,                 1.0944,                0.55337,                 1.0978,                0.84611,                  0.777,                0.88531,                0.51772,                 1.7313,                0.78632,                 1.5114,               0.000199,               0.000199,               0.000199
