                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                 1.1893,                0.78985,                 1.1888,                 0.4789,                0.57731,                0.52182,                 0.2655,                 1.7991,                  1.488,                  1.587,                0.00505,                0.00505,                0.00505
                     52,                  1.152,                0.77113,                 1.1495,                0.76867,                0.74396,                0.82952,                0.46128,                 1.5914,                0.99221,                 1.5129,               0.004951,               0.004951,               0.004951
                     53,                 1.1698,                0.78504,                 1.1742,                0.75634,                  0.704,                0.78051,                0.43451,                  1.604,                 1.0976,                  1.508,               0.004852,               0.004852,               0.004852
                     54,                 1.1148,                0.72509,                 1.1309,                0.81447,                0.72215,                0.81925,                0.45621,                 1.5935,                 1.0516,                 1.5306,               0.004753,               0.004753,               0.004753
                     55,                 1.1209,                0.76559,                 1.1448,                0.73007,                0.77102,                0.81562,                0.44033,                 1.7037,                 1.0379,                 1.5856,               0.004654,               0.004654,               0.004654
                     56,                 1.1488,                0.76632,                 1.1486,                0.76953,                0.72791,                0.80457,                0.44603,                 1.6031,                 0.9952,                 1.5278,               0.004555,               0.004555,               0.004555
                     57,                 1.1308,                0.75859,                  1.145,                0.73164,                0.75596,                 0.7932,                0.43485,                 1.6075,                 1.0512,                 1.5302,               0.004456,               0.004456,               0.004456
                     58,                 1.1402,                0.76315,                 1.1732,                 0.7801,                0.68485,                0.76234,                  0.416,                 1.6235,                 1.0657,                 1.5368,               0.004357,               0.004357,               0.004357
                     59,                 1.1157,                0.72763,                 1.1278,                0.83796,                0.70848,                0.81992,                0.45927,                 1.5993,                0.99257,                 1.5264,               0.004258,               0.004258,               0.004258
                     60,                 1.1151,                0.75746,                 1.1357,                0.75599,                 0.7925,                 0.8447,                0.46979,                 1.5903,                0.95812,                 1.5143,               0.004159,               0.004159,               0.004159
                     61,                 1.1187,                 0.7163,                 1.1306,                0.80272,                 0.7975,                0.86982,                0.48823,                 1.5897,                0.88347,                 1.5216,                0.00406,                0.00406,                0.00406
                     62,                 1.1368,                0.75026,                 1.1481,                0.77597,                0.74887,                0.82206,                0.46026,                 1.6589,                 0.9643,                 1.5555,               0.003961,               0.003961,               0.003961
                     63,                 1.1128,                0.71572,                 1.1429,                0.76962,                0.77954,                0.84319,                0.48064,                 1.5902,                0.96086,                 1.5157,               0.003862,               0.003862,               0.003862
                     64,                 1.0992,                 0.7277,                 1.1385,                0.82418,                0.79121,                 0.8805,                0.49871,                 1.5918,                0.87149,                 1.5216,               0.003763,               0.003763,               0.003763
                     65,                 1.1051,                0.71066,                 1.1423,                0.83379,                0.73755,                0.82932,                0.45675,                 1.6341,                0.97885,                 1.5506,               0.003664,               0.003664,               0.003664
                     66,                 1.0759,                0.70429,                 1.1131,                0.83006,                0.73047,                0.85707,                0.48473,                 1.6083,                 0.9083,                 1.5389,               0.003565,               0.003565,               0.003565
                     67,                 1.0923,                0.70081,                 1.1317,                0.78717,                0.77768,                0.83364,                0.46733,                 1.5692,                0.98372,                 1.5012,               0.003466,               0.003466,               0.003466
                     68,                 1.1221,                0.70596,                 1.1541,                0.79641,                0.76441,                0.86454,                0.49236,                 1.5832,                0.84315,                 1.5309,               0.003367,               0.003367,               0.003367
                     69,                 1.1004,                0.69716,                 1.1289,                0.81294,                0.75445,                0.85272,                0.48826,                 1.5854,                0.94423,                 1.5149,               0.003268,               0.003268,               0.003268
                     70,                 1.1024,                0.69748,                 1.1298,                0.81464,                0.66807,                0.81488,                0.45147,                 1.6299,                0.99001,                 1.5477,               0.003169,               0.003169,               0.003169
                     71,                 1.0843,                0.68787,                 1.1156,                0.81478,                0.70429,                0.82429,                0.45773,                 1.6193,                0.96335,                  1.529,                0.00307,                0.00307,                0.00307
                     72,                 1.0744,                0.68228,                 1.1207,                0.83921,                0.79263,                0.87429,                0.49356,                 1.5819,                0.88024,                 1.5379,               0.002971,               0.002971,               0.002971
                     73,                 1.0735,                0.67139,                 1.1167,                0.88462,                0.75388,                0.87423,                0.48856,                 1.5973,                 0.8468,                 1.5344,               0.002872,               0.002872,               0.002872
                     74,                 1.0609,                0.65243,                 1.1173,                0.83461,                0.72687,                0.84897,                0.46184,                 1.6024,                0.96889,                 1.5477,               0.002773,               0.002773,               0.002773
                     75,                 1.0795,                0.67963,                 1.1238,                0.71179,                0.55498,                0.67396,                0.35133,                 1.7675,                 1.3676,                 1.6243,               0.002674,               0.002674,               0.002674
                     76,                 1.0876,                0.69225,                 1.1157,                0.83049,                0.67858,                0.81633,                0.44727,                 1.6127,                0.99413,                 1.5503,               0.002575,               0.002575,               0.002575
                     77,                 1.0523,                0.66591,                 1.1067,                0.84981,                0.72976,                0.85393,                 0.4858,                 1.5828,                0.90781,                 1.5252,               0.002476,               0.002476,               0.002476
                     78,                 1.0684,                0.67633,                 1.1075,                0.81241,                0.73664,                0.86012,                0.49146,                 1.5927,                0.89183,                  1.522,               0.002377,               0.002377,               0.002377
                     79,                 1.0564,                0.68095,                  1.129,                0.77113,                0.82055,                0.86372,                0.47942,                  1.615,                0.92997,                 1.5517,               0.002278,               0.002278,               0.002278
                     80,                 1.0318,                0.65553,                 1.0946,                0.79457,                0.76444,                0.85377,                0.47058,                 1.5986,                0.92596,                 1.5537,               0.002179,               0.002179,               0.002179
                     81,                 1.0365,                0.65132,                 1.0983,                0.84471,                0.75817,                0.86674,                0.48294,                  1.617,                0.88608,                 1.5632,                0.00208,                0.00208,                0.00208
                     82,                 1.0335,                0.64182,                 1.1105,                0.81015,                0.78929,                0.87043,                0.48701,                 1.5968,                0.86982,                 1.5361,               0.001981,               0.001981,               0.001981
                     83,                 1.0163,                0.62652,                 1.0995,                0.78894,                0.79126,                0.86588,                0.47314,                 1.5928,                0.86542,                 1.5293,               0.001882,               0.001882,               0.001882
                     84,                 1.0194,                0.63339,                 1.0799,                0.83641,                0.72796,                0.84237,                0.46465,                 1.5961,                0.92209,                 1.5415,               0.001783,               0.001783,               0.001783
                     85,                 1.0038,                0.63786,                 1.0938,                0.83868,                0.75333,                0.84458,                0.46549,                 1.5922,                0.98332,                 1.5488,               0.001684,               0.001684,               0.001684
                     86,                 1.0419,                0.64082,                 1.1294,                0.81588,                0.74555,                0.83173,                0.45931,                 1.6108,                0.97198,                 1.5501,               0.001585,               0.001585,               0.001585
                     87,                  1.033,                0.63616,                 1.0872,                0.83576,                0.76809,                0.85677,                0.48037,                 1.5691,                0.90211,                 1.5236,               0.001486,               0.001486,               0.001486
                     88,                 1.0019,                0.62957,                 1.0794,                0.83604,                0.77729,                0.86549,                0.48902,                   1.58,                0.87487,                 1.5273,               0.001387,               0.001387,               0.001387
                     89,                 1.0219,                0.62734,                 1.0926,                0.82334,                0.77281,                0.87096,                0.48766,                 1.5932,                0.85973,                 1.5604,               0.001288,               0.001288,               0.001288
                     90,                 1.0061,                0.60663,                 1.0767,                 0.7601,                0.78102,                0.83059,                0.46887,                 1.5904,                0.90859,                 1.5515,               0.001189,               0.001189,               0.001189
                     91,                0.98791,                0.62856,                 1.1207,                0.83275,                0.76489,                0.87477,                 0.4878,                 1.5913,                0.86207,                 1.5711,                0.00109,                0.00109,                0.00109
                     92,                0.99829,                0.61977,                 1.1272,                0.83944,                0.74401,                0.85492,                0.47975,                 1.6008,                0.90296,                 1.5617,               0.000991,               0.000991,               0.000991
                     93,                0.97678,                 0.5981,                 1.1249,                0.85512,                0.73685,                0.85877,                0.48247,                 1.5983,                0.85669,                 1.5449,               0.000892,               0.000892,               0.000892
                     94,                0.97488,                0.60065,                 1.1184,                0.78072,                0.79434,                0.86475,                0.47646,                 1.6017,                0.88347,                 1.5511,               0.000793,               0.000793,               0.000793
                     95,                0.96392,                0.57041,                 1.1074,                0.79677,                0.78597,                0.85511,                0.48224,                 1.6067,                0.86642,                 1.5522,               0.000694,               0.000694,               0.000694
                     96,                0.94793,                0.56028,                 1.1102,                0.82524,                0.78542,                0.86891,                0.49192,                 1.5723,                0.85245,                 1.5346,               0.000595,               0.000595,               0.000595
                     97,                0.96258,                0.58306,                 1.1036,                 0.8148,                0.80261,                0.86796,                0.48678,                 1.5731,                0.86352,                 1.5326,               0.000496,               0.000496,               0.000496
                     98,                0.95619,                0.56136,                 1.1118,                0.78581,                0.78647,                 0.8583,                0.48698,                 1.5727,                0.87614,                 1.5283,               0.000397,               0.000397,               0.000397
                     99,                0.94722,                0.54681,                 1.1064,                 0.8183,                0.77932,                0.86887,                0.48978,                 1.5828,                0.84699,                 1.5431,               0.000298,               0.000298,               0.000298
                    100,                0.95428,                0.55852,                  1.095,                0.82142,                0.77492,                0.87303,                0.49279,                 1.5811,                0.84423,                 1.5365,               0.000199,               0.000199,               0.000199
