                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     58,                 1.1367,                0.74598,                 1.1526,                 0.7682,                0.74002,                0.80784,                0.44481,                 1.7019,                 1.0741,                 1.5663,               0.004357,               0.004357,               0.004357
                     59,                 1.1168,                0.73194,                 1.1443,                0.81634,                0.74182,                0.85363,                0.47274,                 1.6636,                0.96593,                 1.5426,               0.004258,               0.004258,               0.004258
                     60,                 1.1227,                 0.7546,                 1.1335,                0.80439,                0.78802,                0.88296,                0.50065,                  1.613,                0.84641,                 1.5122,               0.004159,               0.004159,               0.004159
                     61,                 1.1104,                0.73737,                 1.1362,                0.84533,                0.71271,                0.84381,                0.46343,                 1.6511,                0.97372,                  1.535,                0.00406,                0.00406,                0.00406
                     62,                 1.1226,                0.72354,                 1.1498,                0.81193,                0.73227,                0.83176,                0.46831,                  1.638,                 1.0287,                  1.555,               0.003961,               0.003961,               0.003961
                     63,                 1.1233,                0.74768,                 1.1621,                0.80007,                0.76464,                0.84675,                0.45532,                 1.5829,                0.96216,                 1.4813,               0.003862,               0.003862,               0.003862
                     64,                 1.1062,                 0.7239,                 1.1361,                0.85656,                0.74416,                0.87867,                0.48814,                 1.6408,                0.91701,                 1.5296,               0.003763,               0.003763,               0.003763
                     65,                 1.1397,                0.72909,                 1.1492,                0.77354,                0.76489,                0.83307,                0.46158,                 1.6108,                0.95365,                 1.4887,               0.003664,               0.003664,               0.003664
                     66,                 1.1047,                0.70222,                 1.1414,                0.78134,                0.75915,                0.83866,                0.46071,                 1.5629,                0.88545,                 1.4729,               0.003565,               0.003565,               0.003565
                     67,                 1.1258,                0.71417,                 1.1484,                0.73397,                0.75791,                0.81139,                0.44955,                 1.6069,                 1.0041,                 1.5164,               0.003466,               0.003466,               0.003466
                     68,                 1.1194,                0.70655,                 1.1415,                0.80016,                0.79927,                0.87596,                0.50397,                 1.5763,                 0.9349,                 1.4901,               0.003367,               0.003367,               0.003367
                     69,                 1.0759,                0.69833,                 1.1167,                0.87024,                0.77708,                0.89247,                0.50375,                 1.6158,                0.84478,                 1.5239,               0.003268,               0.003268,               0.003268
                     70,                 1.0901,                0.71347,                 1.1306,                0.85652,                 0.7681,                0.88239,                0.49561,                 1.6352,                0.88729,                 1.5681,               0.003169,               0.003169,               0.003169
                     71,                 1.0633,                0.70212,                 1.1131,                 0.8464,                0.72921,                0.84904,                0.47847,                 1.6103,                0.97107,                 1.5363,                0.00307,                0.00307,                0.00307
                     72,                 1.0755,                0.68403,                 1.1202,                0.84998,                0.74626,                0.85677,                0.48662,                 1.5888,                0.90576,                 1.5055,               0.002971,               0.002971,               0.002971
                     73,                 1.0899,                0.69254,                 1.1238,                0.82862,                0.78751,                0.87995,                0.48932,                 1.5724,                0.85462,                 1.4939,               0.002872,               0.002872,               0.002872
                     74,                 1.0756,                0.67143,                 1.1264,                0.85384,                0.72053,                0.84567,                0.47157,                  1.608,                0.88636,                 1.5037,               0.002773,               0.002773,               0.002773
                     75,                 1.0704,                0.68135,                 1.1356,                0.80896,                0.71564,                0.81651,                0.45769,                  1.621,                0.98334,                 1.5066,               0.002674,               0.002674,               0.002674
                     76,                 1.0676,                0.66459,                 1.1148,                0.82211,                0.74588,                0.85091,                  0.486,                 1.6021,                0.91767,                 1.4984,               0.002575,               0.002575,               0.002575
                     77,                 1.0855,                0.67496,                 1.1128,                0.74334,                 0.7914,                0.84457,                0.47416,                 1.6199,                0.93103,                 1.5266,               0.002476,               0.002476,               0.002476
                     78,                  1.079,                0.68331,                 1.1182,                0.86398,                0.73606,                 0.8406,                0.47443,                 1.6498,                0.90898,                 1.5547,               0.002377,               0.002377,               0.002377
