                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                 1.1454,                0.75891,                 1.1572,                0.80614,                0.83869,                0.90316,                0.50373,                 1.5926,                0.82752,                 1.4971,               0.004159,               0.004159,               0.004159
                     61,                 1.0913,                0.73261,                  1.134,                0.77171,                0.80092,                0.86499,                0.48281,                 1.5836,                0.94007,                 1.5071,                0.00406,                0.00406,                0.00406
                     62,                 1.1268,                0.75894,                  1.135,                0.77887,                0.75104,                0.83321,                0.45614,                 1.6018,                0.96195,                 1.5177,               0.003961,               0.003961,               0.003961
                     63,                 1.0904,                0.73212,                 1.1287,                0.80441,                0.76439,                0.85623,                0.48176,                 1.6123,                 0.8907,                 1.5161,               0.003862,               0.003862,               0.003862
                     64,                 1.0895,                0.71059,                 1.1416,                0.74856,                0.85385,                  0.876,                 0.4865,                 1.6179,                0.88809,                 1.4975,               0.003763,               0.003763,               0.003763
                     65,                 1.1119,                0.73057,                 1.1422,                0.82334,                0.77505,                0.87803,                0.49714,                 1.5622,                0.89775,                 1.4882,               0.003664,               0.003664,               0.003664
                     66,                 1.0949,                0.73729,                 1.1227,                0.87371,                0.77888,                0.89912,                0.50054,                 1.5889,                0.86492,                 1.4981,               0.003565,               0.003565,               0.003565
                     67,                 1.1136,                0.74344,                 1.1491,                0.83225,                0.79248,                0.86359,                0.49324,                 1.5643,                 1.0489,                 1.4742,               0.003466,               0.003466,               0.003466
                     68,                 1.1055,                0.72215,                 1.1486,                0.87704,                 0.7757,                0.90388,                  0.501,                 1.6181,                0.83433,                 1.5259,               0.003367,               0.003367,               0.003367
                     69,                 1.1048,                0.71812,                 1.1281,                0.78997,                0.79462,                0.88542,                0.50307,                 1.5877,                0.87441,                 1.4852,               0.003268,               0.003268,               0.003268
                     70,                 1.1315,                0.72015,                 1.1641,                0.76783,                0.81024,                0.85606,                0.47872,                 1.6131,                0.93936,                 1.5028,               0.003169,               0.003169,               0.003169
                     71,                 1.1169,                0.71583,                 1.1356,                0.86236,                0.71374,                 0.8706,                0.48881,                 1.6317,                0.88587,                 1.5313,                0.00307,                0.00307,                0.00307
                     72,                 1.0975,                0.69527,                 1.1211,                 0.8216,                0.81361,                0.89953,                0.51237,                  1.553,                0.83979,                 1.4699,               0.002971,               0.002971,               0.002971
                     73,                 1.1194,                0.75678,                 1.1476,                0.77722,                0.82927,                0.87622,                0.50494,                 1.5549,                 0.8601,                 1.4805,               0.002872,               0.002872,               0.002872
                     74,                 1.0974,                0.70789,                 1.1182,                0.84205,                0.74851,                0.86998,                0.49502,                 1.5776,                0.87797,                 1.5151,               0.002773,               0.002773,               0.002773
                     75,                 1.1126,                0.70861,                 1.1407,                  0.794,                0.82115,                 0.8853,                0.50377,                 1.5926,                0.89153,                 1.4936,               0.002674,               0.002674,               0.002674
                     76,                 1.0799,                0.70522,                 1.1235,                0.82616,                0.77409,                0.87648,                0.49461,                 1.6058,                0.88723,                 1.5057,               0.002575,               0.002575,               0.002575
                     77,                 1.0667,                0.68601,                 1.1326,                0.80397,                0.79131,                0.86674,                0.48235,                 1.6396,                 1.0035,                 1.5234,               0.002476,               0.002476,               0.002476
