                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     81,                 1.0743,                0.75534,                 1.3799,                0.83735,                 0.7313,                0.85714,                0.48964,                 1.5576,                0.94816,                 2.0311,                0.00208,                0.00208,                0.00208
                     82,                 1.0696,                0.73526,                 1.3787,                 0.7702,                0.85215,                0.88553,                0.51078,                 1.5583,                0.91995,                 2.0172,               0.001981,               0.001981,               0.001981
                     83,                 1.0586,                0.74854,                 1.3718,                0.78276,                0.78809,                0.86686,                0.49618,                 1.5365,                0.94452,                 2.0398,               0.001882,               0.001882,               0.001882
                     84,                 1.0625,                0.72855,                 1.3834,                0.76209,                0.79673,                0.85352,                0.48253,                 1.5798,                0.95771,                  2.099,               0.001783,               0.001783,               0.001783
                     85,                 1.0684,                0.72305,                 1.3972,                 0.7856,                0.81537,                0.87785,                0.50552,                   1.56,                  0.926,                  2.028,               0.001684,               0.001684,               0.001684
                     86,                 1.0649,                 0.7193,                 1.3906,                0.75377,                0.82694,                0.86277,                0.49619,                 1.5666,                0.92643,                 2.0496,               0.001585,               0.001585,               0.001585
                     87,                 1.0433,                0.71307,                  1.378,                0.78906,                0.81757,                0.87994,                0.50135,                 1.5469,                0.90013,                 2.0278,               0.001486,               0.001486,               0.001486
                     88,                 1.0607,                0.70508,                 1.3784,                0.77148,                0.85001,                0.88177,                0.51253,                 1.5389,                0.89133,                 2.0201,               0.001387,               0.001387,               0.001387
                     89,                 1.0636,                  0.719,                 1.3663,                0.76534,                0.81315,                0.86723,                0.49046,                 1.5641,                0.95409,                 2.0084,               0.001288,               0.001288,               0.001288
                     90,                 1.0273,                 0.7101,                 1.3855,                0.75099,                0.82859,                 0.8699,                0.49527,                 1.5705,                0.88615,                 2.0578,               0.001189,               0.001189,               0.001189
                     91,                 1.0223,                0.68154,                 1.3846,                0.77245,                0.84662,                0.88749,                0.50556,                 1.5797,                0.85723,                 2.0561,                0.00109,                0.00109,                0.00109
                     92,                 1.0244,                0.67987,                 1.3917,                0.75088,                0.87136,                0.88321,                0.50657,                 1.5598,                0.86097,                 2.0406,               0.000991,               0.000991,               0.000991
                     93,                 1.0105,                0.65596,                 1.3753,                0.77811,                0.82916,                0.87868,                0.50115,                 1.5482,                0.83891,                 2.0157,               0.000892,               0.000892,               0.000892
                     94,                  1.004,                  0.647,                 1.3753,                0.75493,                0.85319,                0.87795,                0.50095,                 1.5702,                0.86981,                 2.0315,               0.000793,               0.000793,               0.000793
                     95,                 1.0162,                0.65957,                  1.398,                0.77973,                0.85818,                0.89095,                0.50019,                 1.5727,                0.87713,                  2.025,               0.000694,               0.000694,               0.000694
                     96,                0.99621,                 0.6447,                 1.3846,                0.77778,                0.85884,                0.89038,                 0.5106,                 1.5437,                0.86153,                 1.9975,               0.000595,               0.000595,               0.000595
                     97,                 1.0018,                0.64202,                 1.3781,                0.78966,                 0.8369,                0.89117,                0.50867,                  1.549,                0.84842,                 2.0016,               0.000496,               0.000496,               0.000496
                     98,                0.99219,                0.63159,                 1.3497,                0.75599,                 0.8363,                0.87664,                0.50036,                 1.5584,                0.85435,                 2.0144,               0.000397,               0.000397,               0.000397
                     99,                0.98989,                 0.6459,                 1.3518,                0.75296,                0.85945,                0.88443,                0.49993,                 1.5634,                0.88613,                 2.0149,               0.000298,               0.000298,               0.000298
